* MOFid-v1.NA.NA;4132635,,['*'],[],*,NA,,4132635
[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%11%121[O]1%11[O]%126[Zr]6%21241([O]7%19[O]8%206)[O]12[O]4%21[Zr]67351([O]1%13[O]%146[Zr]%17%18%11%12241)[O]9%15[O]%10%167.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25%11%121([O]17[O]86[Zr]635%23%241[O]1%21[O]%226[Zr]324%17%181[O]9%15[O]%10%163)[O]%13%19[O]%14%20%25.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25241([O]17[O]86[Zr]2%11%12%23%241[O]%13%19[O]%14%202)[O]1%21[O]%22%25[Zr]235%17%181[O]9%15[O]%10%162.[O]O[C](c1ccc(cc1)[C](O[O])O[O])O[O] MOFid-v1.fcu.cat0;4132636,Zr.YCKAPCWAVMUORD.MOFkey-v1.fcu,"['[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%11%121[O]1%11[O]%126[Zr]6%21241([O]7%19[O]8%206)[O]12[O]4%21[Zr]67351([O]1%13[O]%146[Zr]%17%18%11%12241)[O]9%15[O]%10%167', '[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25%11%121([O]17[O]86[Zr]635%23%241[O]1%21[O]%226[Zr]324%17%181[O]9%15[O]%10%163)[O]%13%19[O]%14%20%25', '[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25241([O]17[O]86[Zr]2%11%12%23%241[O]%13%19[O]%14%202)[O]1%21[O]%22%25[Zr]235%17%181[O]9%15[O]%10%162']",['[O]O[C](c1ccc(cc1)[C](O[O])O[O])O[O]'],[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%11%121[O]1%11[O]%126[Zr]6%21241([O]7%19[O]8%206)[O]12[O]4%21[Zr]67351([O]1%13[O]%146[Zr]%17%18%11%12241)[O]9%15[O]%10%167.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25%11%121([O]17[O]86[Zr]635%23%241[O]1%21[O]%226[Zr]324%17%181[O]9%15[O]%10%163)[O]%13%19[O]%14%20%25.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25241([O]17[O]86[Zr]2%11%12%23%241[O]%13%19[O]%14%202)[O]1%21[O]%22%25[Zr]235%17%181[O]9%15[O]%10%162.[O]O[C](c1ccc(cc1)[C](O[O])O[O])O[O],fcu,0,4132636
[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43 MOFid-v1.sky.cat0;4132637,Zr.NIJMZBWVSRWZFZ.MOFkey-v1.sky,['[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43'],['[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-].[O]12[Zr]34[OH]5[Zr]62[OH]2[Zr]71[OH]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[OH]43,sky,0,4132637
* MOFid-v1.NA.NA;4132638,,['*'],[],*,NA,,4132638
"[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%11%121[O]1%11[O]%126[Zr]6%21241([O]7%19[O]8%206)[O]12[O]4%21[Zr]67351([O]1%13[O]%146[Zr]%17%18%11%12241)[O]9%15[O]%10%167.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25%11%121([O]17[O]86[Zr]635%23%241[O]1%21[O]%226[Zr]324%17%181[O]9%15[O]%10%163)[O]%13%19[O]%14%20%25.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25241([O]17[O]86[Zr]2%11%12%23%241[O]%13%19[O]%14%202)[O]1%21[O]%22%25[Zr]235%17%181[O]9%15[O]%10%162.[O]O[C](c1ccc(cc1)[C](O[O])O[O])O[O] MOFid-v1.ERROR,UNKNOWN.cat0;4132639",Co.AUVSPPFSWHBKLQ.WVDRSXGPQWNUBN.MOFkey-v1.ERROR,"['[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%11%121[O]1%11[O]%126[Zr]6%21241([O]7%19[O]8%206)[O]12[O]4%21[Zr]67351([O]1%13[O]%146[Zr]%17%18%11%12241)[O]9%15[O]%10%167', '[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25%11%121([O]17[O]86[Zr]635%23%241[O]1%21[O]%226[Zr]324%17%181[O]9%15[O]%10%163)[O]%13%19[O]%14%20%25', '[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25241([O]17[O]86[Zr]2%11%12%23%241[O]%13%19[O]%14%202)[O]1%21[O]%22%25[Zr]235%17%181[O]9%15[O]%10%162']",['[O]O[C](c1ccc(cc1)[C](O[O])O[O])O[O]'],[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%11%121[O]1%11[O]%126[Zr]6%21241([O]7%19[O]8%206)[O]12[O]4%21[Zr]67351([O]1%13[O]%146[Zr]%17%18%11%12241)[O]9%15[O]%10%167.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25%11%121([O]17[O]86[Zr]635%23%241[O]1%21[O]%226[Zr]324%17%181[O]9%15[O]%10%163)[O]%13%19[O]%14%20%25.[O]123[O]45[Zr]6789%101[O]1%11[O]%126[Zr]6%13%14%15%161[O]1%17[O]%186[Zr]6%19%20%21%221[O]1%23[O]%246[Zr]6%25241([O]17[O]86[Zr]2%11%12%23%241[O]%13%19[O]%14%202)[O]1%21[O]%22%25[Zr]235%17%181[O]9%15[O]%10%162.[O]O[C](c1ccc(cc1)[C](O[O])O[O])O[O],"ERROR,UNKNOWN",0,4132639
* MOFid-v1.NA.NA;4132640,,['*'],[],*,NA,,4132640
[CH][CH]C1C2C3C2([CH]C2C1(c1ccc(cc1)C(=O)[O-])C32)c1cc(cc(c1)C12[CH]C3C4C2C1C(C34c1ccc(cc1)C(=O)[O-])[CH][CH])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-].[CH][CH]C1C2C3C2([CH]C2C1(c1ccc(cc1)C(=O)[O-])C32)c1cc(cc(c1)C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C12C3[CH][CH]C4(C3C4C2C1[CH])c1cc(cc(c1)C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.the.cat1;4132641,Zr.VEUCUTRDFAHVCN.MOFkey-v1.the,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],"['[CH][CH]C1C2C3C2([CH]C2C1(c1ccc(cc1)C(=O)[O-])C32)c1cc(cc(c1)C12[CH]C3C4C2C1C(C34c1ccc(cc1)C(=O)[O-])[CH][CH])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-]', '[CH][CH]C1C2C3C2([CH]C2C1(c1ccc(cc1)C(=O)[O-])C32)c1cc(cc(c1)C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-]', '[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-]', '[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-]', '[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-]', '[O-]C(=O)c1ccc(cc1)C12C3[CH][CH]C4(C3C4C2C1[CH])c1cc(cc(c1)C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-]']",[CH][CH]C1C2C3C2([CH]C2C1(c1ccc(cc1)C(=O)[O-])C32)c1cc(cc(c1)C12[CH]C3C4C2C1C(C34c1ccc(cc1)C(=O)[O-])[CH][CH])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-].[CH][CH]C1C2C3C2([CH]C2C1(c1ccc(cc1)C(=O)[O-])C32)c1cc(cc(c1)C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C41C12[C][C]2C51C4([C]3)C25C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C12[C]3C41C12[C][C]C21C14[C]3C21C1=[C]C(=[C]C(=[C]1)C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-])C12[C]3C42C21[C][C]C12C24[C]3C12C1=[C][C]=C([C]=[C]1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)C12C3[CH][CH]C4(C3C4C2C1[CH])c1cc(cc(c1)C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-])C12[CH][CH]C3C1C2C1C3(C1[CH])c1ccc(cc1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],the,1,4132641
* MOFid-v1.NA.NAno_mof;4132713,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4132713
[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43 MOFid-v1.csq.cat0;4132747,Zr.HVCDAMXLLUJLQZ.MOFkey-v1.csq,['[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43'],['[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)c1cc(c2ccc(cc2)C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[O]12[Zr]34[O]5[Zr]62[O]2[Zr]71[O]4[Zr]14[O]3[Zr]35[O]6[Zr]2([O]71)[O]43,csq,0,4132747
N1=NC=C([CH]1)c1ccc(cc1)C1=CN=N[CH]1.[Co] MOFid-v1.ERROR.cat0;4132756,Co.CHNJOLOTLCRFFZ.MOFkey-v1.ERROR,['[Co]'],['N1=NC=C([CH]1)c1ccc(cc1)C1=CN=N[CH]1'],N1=NC=C([CH]1)c1ccc(cc1)C1=CN=N[CH]1.[Co],ERROR,0,4132756
[N]C=[N].[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn] MOFid-v1.sql.cat1;4132805,Zn.AZMROZKVPIJDRQ.CHTHALBTIRVDBM.MOFkey-v1.sql,['[Zn]'],"['[N]C=[N]', '[O-]C(=O)c1ccc(o1)C(=O)[O-]']",[N]C=[N].[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn],sql,1,4132805
NC1=NC(=C2[C](N1)N=C[N]2)N.N[C]1NC2=C(C(=N1)N)N=C[N]2.Nc1nc(N)[nH]c2-c1ncn2.[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn] MOFid-v1.UNKNOWN.cat3;4132806,Zn.AXQUUOXUZGATEJ.CHTHALBTIRVDBM.JXLJAYBMBSQQJE.MSSXOMSJDRHRMC.MOFkey-v1.UNKNOWN,['[Zn]'],"['NC1=NC(=C2[C](N1)N=C[N]2)N', 'N[C]1NC2=C(C(=N1)N)N=C[N]2', 'Nc1nc(N)[nH]c2-c1ncn2', '[O-]C(=O)c1ccc(o1)C(=O)[O-]']",NC1=NC(=C2[C](N1)N=C[N]2)N.N[C]1NC2=C(C(=N1)N)N=C[N]2.Nc1nc(N)[nH]c2-c1ncn2.[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn],UNKNOWN,3,4132806
NN1C=CN(C2=C1N=C[N]2)N.NN1[CH]C=C(C2=C1N=C[N]2)N.NN1[CH]C=C(C2=C1[N]C=N2)N.N[C]=C1N=CN=C1C(=[CH])N.N[C]=C1N=C[N]C1=[C]N.N[N]C1=NC=NC1=[C]N.N[N]C1=NC=N[C]1C(=[CH])N.Nc1ccc(c2c1N=C[N]2)N.[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn] MOFid-v1.sql.cat1;4132807,Zn.CHTHALBTIRVDBM.CNHWAKSGIPITJB.HARLJAJMGAHIMP.LDPQGGNTNXUUCZ.OEDUHUIQJZBBRL.PFDVIRMHBPCZEI.PYNZOWKTRHHFAE.UZFCOJKTDYBXEW.MOFkey-v1.sql,['[Zn]'],"['NN1C=CN(C2=C1N=C[N]2)N', 'NN1[CH]C=C(C2=C1N=C[N]2)N', 'NN1[CH]C=C(C2=C1[N]C=N2)N', 'N[C]=C1N=CN=C1C(=[CH])N', 'N[C]=C1N=C[N]C1=[C]N', 'N[N]C1=NC=NC1=[C]N', 'N[N]C1=NC=N[C]1C(=[CH])N', 'Nc1ccc(c2c1N=C[N]2)N', '[O-]C(=O)c1ccc(o1)C(=O)[O-]']",NN1C=CN(C2=C1N=C[N]2)N.NN1[CH]C=C(C2=C1N=C[N]2)N.NN1[CH]C=C(C2=C1[N]C=N2)N.N[C]=C1N=CN=C1C(=[CH])N.N[C]=C1N=C[N]C1=[C]N.N[N]C1=NC=NC1=[C]N.N[N]C1=NC=N[C]1C(=[CH])N.Nc1ccc(c2c1N=C[N]2)N.[O-]C(=O)c1ccc(o1)C(=O)[O-].[Zn],sql,1,4132807
[O][V][V]123([O])[N]4=C5C=CC4=C(c4n2c(C(=C2[N]1=C(C=C2)C(=c1n3c(=C5c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])cc4)c1ccc(cc1)C(=O)[O-].[Zn][Zn] MOFid-v1.sql.cat0;4132808,Zn.JMDWZBAUPXYWMV.MOFkey-v1.sql,['[Zn][Zn]'],['[O][V][V]123([O])[N]4=C5C=CC4=C(c4n2c(C(=C2[N]1=C(C=C2)C(=c1n3c(=C5c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])cc4)c1ccc(cc1)C(=O)[O-]'],[O][V][V]123([O])[N]4=C5C=CC4=C(c4n2c(C(=C2[N]1=C(C=C2)C(=c1n3c(=C5c2ccc(cc2)C(=O)[O-])cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-])cc4)c1ccc(cc1)C(=O)[O-].[Zn][Zn],sql,0,4132808
* MOFid-v1.NA.NAno_mof;4132809,NA.MISSING_LINKERS.MOFkey-v1,[],[],*,NA,,4132809
"[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12C3[CH]C([CH]3)C3(C4C1C2C34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C12C3C2[CH]C3C2(C3C1[CH]C23)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.ERROR,UNKNOWN.cat0;4132819",Zr.TYZNUCZOAGMENR.WARAKBCPAMKKPS.MOFkey-v1.ERROR,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],"['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12C3[CH]C([CH]3)C3(C4C1C2C34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C12C3C2[CH]C3C2(C3C1[CH]C23)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]']",[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12C3[CH]C([CH]3)C3(C4C1C2C34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C12C3C2[CH]C3C2(C3C1[CH]C23)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],"ERROR,UNKNOWN",0,4132819
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.UNKNOWN.cat1;4132820,Zr.GZJYHAYPVZNUJX.MOFkey-v1.UNKNOWN,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],UNKNOWN,1,4132820
"[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12C3[CH]C([CH]3)C3(C4C1C2C34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.lvt,pyr.cat0;4132821",Zr.TYZNUCZOAGMENR.MOFkey-v1.lvt,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12C3[CH]C([CH]3)C3(C4C1C2C34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12C3[CH]C([CH]3)C3(C4C1C2C34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],"lvt,pyr",0,4132821
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)[O])[O])[O] MOFid-v1.UNKNOWN.cat1;4132822,Cd.CIJLJHLXXKKPBH.ISNRBJIAZVUNTF.XXDCQSZBEIDWSY.MOFkey-v1.UNKNOWN,['[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)[O])[O])[O]'],['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zr]123[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)[O])[O])[O],UNKNOWN,1,4132822
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12[C]3[C][C]([C]3)C3([C]4[C]1[C]2[C]34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C12[C]3[C]2[C][C]3C2([C]3[C]1[C][C]23)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O] MOFid-v1.UNKNOWN.cat0;4132823,Zr.HCJCCANRTDQANP.JIGLVZUCYRDVSZ.MOFkey-v1.UNKNOWN,['[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O]'],"['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12[C]3[C][C]([C]3)C3([C]4[C]1[C]2[C]34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C12[C]3[C]2[C][C]3C2([C]3[C]1[C][C]23)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-]']",[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C12[C]3[C][C]([C]3)C3([C]4[C]1[C]2[C]34)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C12[C]3[C]2[C][C]3C2([C]3[C]1[C][C]23)c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56[O]3[Zr]37([O]2[Zr]28[O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])[O])([O])[O],UNKNOWN,0,4132823
[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56([O]3[Zr]37([O]2[Zr]28([O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])([O])[O])([O])([O])[O])([O])([O])[O])([O])([O])[O] MOFid-v1.dia.cat1;4132824,ZnDy.FXPLCAKVOYHAJA.MOFkey-v1.dia,['[O][Zr]123([O])[O]4[Zr]56([O]3[Zr]37([O]2[Zr]28([O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])([O])[O])([O])([O])[O])([O])([O])[O])([O])([O])[O]'],['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]'],[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O][Zr]123([O])[O]4[Zr]56([O]3[Zr]37([O]2[Zr]28([O]1[Zr]14([O]6[Zr]([O]53)([O]21)([O]78)([O])[O])([O])([O])[O])([O])([O])[O])([O])([O])[O])([O])([O])[O],dia,1,4132824
