cifname,mofid,mofkey,simples_nodes,simples_linkers,simples,topology,cat
7112225,[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-].[OH3][Cu][Cu][OH3].[OH4][Cu][Cu][OH2] MOFid-v1.tbo.cat1,Cu.NIJMZBWVSRWZFZ.MOFkey-v1.tbo,"['[OH3][Cu][Cu][OH3]', '[OH4][Cu][Cu][OH2]']",['[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-].[OH3][Cu][Cu][OH3].[OH4][Cu][Cu][OH2],tbo,1.0
7112274,[O-]C(=O)c1cc(NC2=NC3=NC(=NC4=NC(=[N]=C([N]2)N34)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O-]C(=O)c1cc(NC2=NC3=NC(=[N]=C4N3C(=[N]=C([N]4)Nc3cc(cc(c3)C(=O)[O-])C(=O)[O-])[N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.lvt.cat0,Cu.IUOWXAYWSDMIRK.MOFkey-v1.lvt,['[O][Cu][Cu][O]'],"['[O-]C(=O)c1cc(NC2=NC3=NC(=NC4=NC(=[N]=C([N]2)N34)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]', '[O-]C(=O)c1cc(NC2=NC3=NC(=[N]=C4N3C(=[N]=C([N]4)Nc3cc(cc(c3)C(=O)[O-])C(=O)[O-])[N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]']",[O-]C(=O)c1cc(NC2=NC3=NC(=NC4=NC(=[N]=C([N]2)N34)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O-]C(=O)c1cc(NC2=NC3=NC(=[N]=C4N3C(=[N]=C([N]4)Nc3cc(cc(c3)C(=O)[O-])C(=O)[O-])[N]2)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[O][Cu][Cu][O],lvt,0.0
7112281,"[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1[CH][C](N=N1)c1ccc(cc1)[C]1N=NN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2] MOFid-v1.sql,cpx.cat0",Zn.NMCDYKWBHXCZFR.MOFkey-v1.sql,['[OH2][Cu][Cu][OH2]'],['[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1[CH][C](N=N1)c1ccc(cc1)[C]1N=NN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1[CH][C](N=N1)c1ccc(cc1)[C]1N=NN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][Cu][Cu][OH2],"sql,cpx",0.0
7112819,Cl[Cd]Cl.NC(=[NH2])[N]C#N MOFid-v1.ggl.cat1,Cd.XXEMXNYTPKDIGN.MOFkey-v1.ggl,['Cl[Cd]Cl'],['NC(=[NH2])[N]C#N'],Cl[Cd]Cl.NC(=[NH2])[N]C#N,ggl,1.0
7113063,"[O-]C(=O)C=CC(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1 MOFid-v1.pcu,ggl.cat1",Zn.MWVTWFVJZLCBMC.VZCYOOQTPOCHFL.MOFkey-v1.pcu,['[Zn][Zn]'],"['[O-]C(=O)C=CC(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[O-]C(=O)C=CC(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,"pcu,ggl",1.0
7113068,[O-]C(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Cu][Cu][OH2].[OH2][Cu][Cu][OH3] MOFid-v1.ggl.cat0,Cu.YTPCJSUUMXVMBH.MOFkey-v1.ggl,"['[OH2][Cu][Cu][OH2]', '[OH2][Cu][Cu][OH3]']",['[O-]C(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-]'],[O-]C(=O)c1cc(C#CC#Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-].[OH2][Cu][Cu][OH2].[OH2][Cu][Cu][OH3],ggl,0.0
7113069,[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-].[O]C1C([N]1(C)C)[O].O.O.[Zn][OH]([Zn][OH]([Zn])[Zn])[Zn] MOFid-v1.ggl.cat0,Zn.FRYVITLFHRLVKD.IRTGCOGCXVSURF.MOFkey-v1.ggl,['[Zn][OH]([Zn][OH]([Zn])[Zn])[Zn]'],"['[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-]', '[O]C1C([N]1(C)C)[O].O.O']",[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-].[O]C1C([N]1(C)C)[O].O.O.[Zn][OH]([Zn][OH]([Zn])[Zn])[Zn],ggl,0.0
7113070,[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn] MOFid-v1.ggl.cat0,Zn.BIDRRTBWQPURTN.MOFkey-v1.ggl,['[Zn][O]([Zn])([Zn])[Zn]'],['[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-]'],[O-]C(=O)c1cc(c2-c1ccccc2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],ggl,0.0
7113565,[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.ggl.cat0,Cd.KBZFDRWPMZESDI.MOFkey-v1.ggl,['[Cu][Cu]'],"['[O-]C(=O)CCCC(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)c1ccncc1,ggl,0.0
7113566,[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)c1ccncc1 MOFid-v1.ggl.cat0,Eu.DIQXMAUYGZOCPH.MOFkey-v1.ggl,['[Cu][Cu]'],"['[O-]C(=O)CCCC(=O)[O-]', 'n1ccc(cc1)c1ccncc1']",[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)c1ccncc1,ggl,0.0
7113567,"[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)CCc1ccncc1 MOFid-v1.acs,ggl.cat0",Eu.DIQXMAUYGZOCPH.MOFkey-v1.acs,['[Cu][Cu]'],"['[O-]C(=O)CCCC(=O)[O-]', 'n1ccc(cc1)CCc1ccncc1']",[Cu][Cu].[O-]C(=O)CCCC(=O)[O-].n1ccc(cc1)CCc1ccncc1,"acs,ggl",0.0
7114651,CCc1c(Cn2ccc(=O)cc2)c(CC)c(c(c1Cn1ccc(=O)cc1)CC)Cn1ccc(=O)cc1.[Dy] MOFid-v1.utp.cat0,Dy.WCFKUYAVRZSCRQ.MOFkey-v1.utp,['[Dy]'],['CCc1c(Cn2ccc(=O)cc2)c(CC)c(c(c1Cn1ccc(=O)cc1)CC)Cn1ccc(=O)cc1'],CCc1c(Cn2ccc(=O)cc2)c(CC)c(c(c1Cn1ccc(=O)cc1)CC)Cn1ccc(=O)cc1.[Dy],utp,0.0
7115266,Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].n1ccc(cc1)[N][N]c1ccncc1 MOFid-v1.sql.cat1,Cd.QNVNLUSHGRBCLO.XUPMSLUFFIXCDA.MOFkey-v1.sql,['[Cd]'],"['Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-]', 'n1ccc(cc1)[N][N]c1ccncc1']",Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cd].n1ccc(cc1)[N][N]c1ccncc1,sql,1.0
7115427,[O-]C(=O)c1cc(C(=O)[O-])c(nc1C)C.[O-]C(=O)c1ccncc1.[OH2][Ni][OH]1[Ni][OH]([Ni]1)[Ni]([OH2])[OH2] MOFid-v1.ggl.cat0,Zn.KGBJURCYTWEKPT.MOFkey-v1.ggl,['[OH2][Ni][OH]1[Ni][OH]([Ni]1)[Ni]([OH2])[OH2]'],"['[O-]C(=O)c1cc(C(=O)[O-])c(nc1C)C', '[O-]C(=O)c1ccncc1']",[O-]C(=O)c1cc(C(=O)[O-])c(nc1C)C.[O-]C(=O)c1ccncc1.[OH2][Ni][OH]1[Ni][OH]([Ni]1)[Ni]([OH2])[OH2],ggl,0.0
7115847,"[Li].[O-]C(=O)C=CC(=O)[O-] MOFid-v1.bey,ggl.cat0",Li.VZCYOOQTPOCHFL.MOFkey-v1.bey,['[Li]'],['[O-]C(=O)C=CC(=O)[O-]'],[Li].[O-]C(=O)C=CC(=O)[O-],"bey,ggl",0.0
7116331,[O-]C(=O)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O] MOFid-v1.gee.cat0,Er.MKKODOYJRMAENI.MOFkey-v1.gee,['[O][Cu][Cu][O]'],['[O-]C(=O)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)c1ccc(cc1)n1c2ccc(cc2c2c1ccc(c2)C(=O)[O-])C(=O)[O-].[O][Cu][Cu][O],gee,0.0
7116796,[O-]C(=O)C=Cc1cc(C=CC(=O)[O-])c(cc1C=CC(=O)[O-])C=CC(=O)[O-].[OH2][Cu][Cu][OH2] MOFid-v1.lvt.cat0,Cu.STBMCGYZKQKNCV.MOFkey-v1.lvt,['[OH2][Cu][Cu][OH2]'],['[O-]C(=O)C=Cc1cc(C=CC(=O)[O-])c(cc1C=CC(=O)[O-])C=CC(=O)[O-]'],[O-]C(=O)C=Cc1cc(C=CC(=O)[O-])c(cc1C=CC(=O)[O-])C=CC(=O)[O-].[OH2][Cu][Cu][OH2],lvt,0.0
7116863,O=C1c2ccc(cc2)Oc2cc3Oc4ccc(C(=O)[O]56[Co]789%10[O]%111[Co]1%12%135[O]7[Co]6%11([O]81)([O]9%12)[O]%10%13C(=O)c1ccc(cc1)Oc(c2)c3)cc4.[Co] MOFid-v1.kgd.cat1,Co.YRQUGMFZDVYHNI.MOFkey-v1.kgd,['[Co]'],['O=C1c2ccc(cc2)Oc2cc3Oc4ccc(C(=O)[O]56[Co]789%10[O]%111[Co]1%12%135[O]7[Co]6%11([O]81)([O]9%12)[O]%10%13C(=O)c1ccc(cc1)Oc(c2)c3)cc4'],O=C1c2ccc(cc2)Oc2cc3Oc4ccc(C(=O)[O]56[Co]789%10[O]%111[Co]1%12%135[O]7[Co]6%11([O]81)([O]9%12)[O]%10%13C(=O)c1ccc(cc1)Oc(c2)c3)cc4.[Co],kgd,1.0
7116866,O=C1c2ccc(cc2)Oc2cc3Oc4ccc(C(=O)[O]56[Co]789%10[O]%111[Co]1%12%135[O]7[Co]6%11([O]81)([O]9%12)[O]%10%13C(=O)c1ccc(cc1)Oc(c2)c3)cc4.[Co] MOFid-v1.kgd.cat1,Co.JRAFBCGMUGRDIL.MOFkey-v1.kgd,['[Co]'],['O=C1c2ccc(cc2)Oc2cc3Oc4ccc(C(=O)[O]56[Co]789%10[O]%111[Co]1%12%135[O]7[Co]6%11([O]81)([O]9%12)[O]%10%13C(=O)c1ccc(cc1)Oc(c2)c3)cc4'],O=C1c2ccc(cc2)Oc2cc3Oc4ccc(C(=O)[O]56[Co]789%10[O]%111[Co]1%12%135[O]7[Co]6%11([O]81)([O]9%12)[O]%10%13C(=O)c1ccc(cc1)Oc(c2)c3)cc4.[Co],kgd,1.0
7117049,[Mn].[O-]C(=O)c1ccncc1 MOFid-v1.sql.cat0,Mn.TWBYWOBDOCUKOW.MOFkey-v1.sql,['[Mn]'],['[O-]C(=O)c1ccncc1'],[Mn].[O-]C(=O)c1ccncc1,sql,0.0
7117117,[O-]C(=O)c1cccc(c1)c1ccc(s1)c1cccc(c1)C(=O)[O-].[Zn].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1 MOFid-v1.dia.cat1,Zn.CFFILEJSHGYAIO.MIFVIKFUGIBACJ.MOFkey-v1.dia,['[Zn]'],"['[O-]C(=O)c1cccc(c1)c1ccc(s1)c1cccc(c1)C(=O)[O-]', 'c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1']",[O-]C(=O)c1cccc(c1)c1ccc(s1)c1cccc(c1)C(=O)[O-].[Zn].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1,dia,1.0
7117118,CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC.[Co].[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)[O-] MOFid-v1.sql.cat0,Co.GMOLNKRZAXUOCK.LWEXBNMENVLPQE.MOFkey-v1.sql,['[Co]'],"['CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC', '[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)[O-]']",CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC.[Co].[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)[O-],sql,0.0
7117119,CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC.[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)[O-].[OH2][Co] MOFid-v1.bnn.cat0,Co.GMOLNKRZAXUOCK.LWEXBNMENVLPQE.MOFkey-v1.bnn,['[OH2][Co]'],"['CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC', '[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)[O-]']",CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC.[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)O)Cc1ccc(cc1)C(=O)[O-].[OH2][Co],bnn,0.0
7117120,CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC.[Co].[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-] MOFid-v1.sql.cat0,Co.GMOLNKRZAXUOCK.LWEXBNMENVLPQE.MOFkey-v1.sql,['[Co]'],"['CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC', '[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-]']",CCCCOc1cc(c2ccncc2)c(cc1c1ccncc1)OCCCC.[Co].[O-]C(=O)c1ccc(cc1)CN(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-],sql,0.0
7117143,[CH][C](c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[CH].[O][Cu][Cu]([O])[O].[O][Cu][Cu][O] MOFid-v1.kgm.cat2,Co.OGNCVVRIKNGJHQ.MOFkey-v1.kgm,"['[O][Cu][Cu]([O])[O]', '[O][Cu][Cu][O]']",['[CH][C](c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[CH]'],[CH][C](c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[CH].[O][Cu][Cu]([O])[O].[O][Cu][Cu][O],kgm,2.0
7117144,O=C=O.[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])[Zn] MOFid-v1.sql.cat0,Ni.OGNCVVRIKNGJHQ.MOFkey-v1.sql,['[Zn][O]([Zn])[Zn]'],"['O=C=O', '[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-]']",O=C=O.[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])[Zn],sql,0.0
7117613,[Ag].[C]1N=N[C]=N1 MOFid-v1.dia-f.cat0,Ag.HPSLFUDXWSWXGC.MOFkey-v1.dia-f,['[Ag]'],['[C]1N=N[C]=N1'],[Ag].[C]1N=N[C]=N1,dia-f,0.0
7117615,[Ag].[C]1=N[N][C]=N1.[C]1N=N[C]=N1 MOFid-v1.dia-f.cat0,Ag.HPSLFUDXWSWXGC.MOFkey-v1.dia-f,['[Ag]'],"['[C]1=N[N][C]=N1', '[C]1N=N[C]=N1']",[Ag].[C]1=N[N][C]=N1.[C]1N=N[C]=N1,dia-f,0.0
7117616,[Ag].[C]1=N[N][C]=N1.[C]1N=N[C]=N1.[N]1[C]=NN=[C]1 MOFid-v1.dia-f.cat0,Ag.HPSLFUDXWSWXGC.MOFkey-v1.dia-f,['[Ag]'],"['[C]1=N[N][C]=N1', '[C]1N=N[C]=N1', '[N]1[C]=NN=[C]1']",[Ag].[C]1=N[N][C]=N1.[C]1N=N[C]=N1.[N]1[C]=NN=[C]1,dia-f,0.0
7117671,[Ni].n1ccncc1 MOFid-v1.sql.cat0,Ni.KYQCOXFCLRTKLS.MOFkey-v1.sql,['[Ni]'],['n1ccncc1'],[Ni].n1ccncc1,sql,0.0
7117886,"[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cccc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C=O.[O][Cu][Cu].[O][Cu][Cu][O] MOFid-v1.nbo,tfb.cat0",Cu.JGSNUWGALXIOPQ.MOFkey-v1.nbo,"['[O][Cu][Cu]', '[O][Cu][Cu][O]']","['[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-]', '[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cccc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-]', '[O-]C=O']",[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cccc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C=O.[O][Cu][Cu].[O][Cu][Cu][O],"nbo,tfb",0.0
7118161,"[O-]C(=O)CN1[CH]C(=CC(=C1)C(=O)[O-])C(=O)[O-].[OH2][Dy]([OH2])[OH2] MOFid-v1.sql,rtl.cat0",Dy.BFTAUFCSHOETSL.MOFkey-v1.sql,['[OH2][Dy]([OH2])[OH2]'],['[O-]C(=O)CN1[CH]C(=CC(=C1)C(=O)[O-])C(=O)[O-]'],[O-]C(=O)CN1[CH]C(=CC(=C1)C(=O)[O-])C(=O)[O-].[OH2][Dy]([OH2])[OH2],"sql,rtl",0.0
7118241,"[In].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.pcu,tfl.cat1",Zn.QQYAEQFCDHQYBH.MOFkey-v1.pcu,['[In]'],['[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[In].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],"pcu,tfl",1.0
7118242,"[In].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-] MOFid-v1.neb,tfl.cat1",In.YIBBRSXFIDGCPA.MOFkey-v1.neb,['[In]'],['[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-]'],[In].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],"neb,tfl",1.0
